Enrollment_ID,Student_ID,Course_ID,Semester_ID,Grade
E17589,S0819,C016,SEM004,C-
E17590,S0631,C049,SEM004,F
E17591,S0430,C054,SEM006,B
E17592,S0508,C045,SEM008,A-
E17593,S0954,C137,SEM005,C
E17594,S0119,C006,SEM001,B
E17595,S0751,C024,SEM007,A-
E17596,S0285,C023,SEM006,B-
E17597,S0939,C072,SEM005,A
E17598,S0663,C051,SEM008,C+
E17599,S0468,C025,SEM001,B
E17600,S0695,C015,SEM002,C
E17601,S0584,C046,SEM008,C+
E17602,S0205,C057,SEM002,B+
E17603,S0090,C031,SEM006,B-
E17604,S0295,C094,SEM006,B+
E17605,S0123,C087,SEM007,C
E17606,S0255,C025,SEM008,B-
E17607,S0080,C103,SEM002,C+
E17608,S0609,C046,SEM002,C-
E17609,S0214,C027,SEM002,C+
E17610,S0971,C027,SEM004,C+
E17611,S0917,C067,SEM007,A
E17612,S0113,C058,SEM004,A-
E17613,S0847,C053,SEM005,F
E17614,S0457,C003,SEM006,F
E17615,S0616,C024,SEM006,B-
E17616,S0597,C035,SEM006,B+
E17617,S0771,C079,SEM001,B+
E17618,S0785,C031,SEM008,B+
E17619,S0042,C029,SEM006,C-
E17620,S0579,C058,SEM006,B-
E17621,S0599,C003,SEM004,B+
E17622,S0262,C042,SEM007,B
E17623,S0002,C093,SEM008,A-
E17624,S0549,C020,SEM006,C+
E17625,S0216,C012,SEM007,D
E17626,S0666,C084,SEM005,A-
E17627,S0572,C059,SEM004,B-
E17628,S0643,C047,SEM002,A-
E17629,S0757,C010,SEM006,C
E17630,S0682,C083,SEM007,B
E17631,S0010,C120,SEM003,B
E17632,S0871,C075,SEM004,A-
E17633,S0657,C061,SEM003,B-
E17634,S0427,C120,SEM007,B
E17635,S0124,C071,SEM001,B+
E17636,S0782,C013,SEM005,B+
E17637,S0536,C061,SEM008,A
E17638,S0029,C058,SEM004,D
E17639,S0197,C056,SEM001,B
E17640,S0669,C128,SEM005,C+
E17641,S0912,C082,SEM003,B
E17642,S0367,C041,SEM002,D
E17643,S0041,C029,SEM007,B
E17644,S0992,C015,SEM004,D
E17645,S0865,C069,SEM001,C
E17646,S0493,C035,SEM001,B+
E17647,S0328,C109,SEM007,C
E17648,S0057,C088,SEM002,A
E17649,S0849,C040,SEM003,B
E17650,S0329,C020,SEM004,B-
E17651,S0038,C004,SEM005,C-
E17652,S0822,C029,SEM008,B+
E17653,S0876,C010,SEM001,B+
E17654,S0570,C121,SEM008,A
E17655,S0060,C075,SEM008,B+
E17656,S0401,C016,SEM003,B-
E17657,S0935,C028,SEM006,C-
E17658,S0025,C095,SEM005,D
E17659,S0114,C056,SEM002,F
E17660,S0673,C012,SEM004,C
E17661,S0567,C050,SEM006,B
E17662,S0511,C025,SEM008,B-
E17663,S0629,C009,SEM005,D
E17664,S0702,C124,SEM002,A-
E17665,S0086,C049,SEM001,F
E17666,S0055,C051,SEM005,B
E17667,S0051,C065,SEM007,B
E17668,S0147,C106,SEM004,A
E17669,S0306,C108,SEM006,B
E17670,S0698,C030,SEM005,A
E17671,S0357,C042,SEM001,B-
E17672,S0206,C131,SEM006,A
E17673,S0428,C032,SEM008,B+
E17674,S0915,C074,SEM001,B
E17675,S0339,C020,SEM007,B
E17676,S0616,C040,SEM005,D
E17677,S0814,C073,SEM003,B+
E17678,S0884,C062,SEM008,B
E17679,S0470,C106,SEM006,C+
E17680,S0085,C014,SEM007,C+
E17681,S0900,C094,SEM002,B
E17682,S0605,C028,SEM004,A-
E17683,S0563,C126,SEM004,B
E17684,S0151,C111,SEM006,F
E17685,S0992,C061,SEM004,A
E17686,S0865,C065,SEM007,B-
E17687,S0577,C083,SEM002,B+
E17688,S0426,C002,SEM006,B
E17689,S0795,C001,SEM001,B-
E17690,S0611,C098,SEM004,B-
E17691,S0081,C072,SEM008,B
E17692,S0571,C021,SEM002,C
E17693,S0793,C015,SEM001,B
E17694,S0208,C016,SEM008,B
E17695,S0787,C067,SEM005,A-
E17696,S0375,C076,SEM006,A
E17697,S0711,C071,SEM007,B+
E17698,S0281,C126,SEM005,B-
E17699,S0880,C069,SEM003,B+
E17700,S0954,C104,SEM008,A-
E17701,S0956,C037,SEM003,C+
E17702,S0534,C031,SEM005,C+
E17703,S0045,C064,SEM001,C+
E17704,S0667,C119,SEM007,B+
E17705,S0933,C076,SEM007,B
E17706,S0918,C039,SEM002,C+
E17707,S0122,C014,SEM001,B+
E17708,S0138,C011,SEM003,B+
E17709,S0627,C029,SEM004,C
E17710,S0806,C047,SEM006,B
E17711,S0147,C075,SEM007,B+
E17712,S0215,C055,SEM008,B
E17713,S0356,C010,SEM007,B-
E17714,S0337,C077,SEM004,C-
E17715,S0147,C054,SEM002,C+
E17716,S0349,C128,SEM007,D
E17717,S0134,C108,SEM007,D
E17718,S0957,C031,SEM005,B+
E17719,S0753,C142,SEM001,B
E17720,S0902,C026,SEM007,C+
E17721,S0611,C069,SEM003,B+
E17722,S0167,C017,SEM008,B+
E17723,S0478,C022,SEM007,A
E17724,S0421,C062,SEM008,B+
E17725,S0773,C026,SEM001,B+
E17726,S0758,C021,SEM003,C-
E17727,S0717,C129,SEM001,B-
E17728,S0610,C042,SEM002,A
E17729,S0888,C023,SEM001,B-
E17730,S0198,C073,SEM001,A-
E17731,S0412,C075,SEM006,C
E17732,S0362,C081,SEM002,B+
E17733,S0707,C022,SEM005,C+
E17734,S0730,C069,SEM003,B+
E17735,S0514,C066,SEM006,B+
E17736,S0010,C010,SEM002,C-
E17737,S0390,C052,SEM006,B-
E17738,S0862,C089,SEM002,C+
E17739,S0403,C031,SEM002,B
E17740,S0867,C067,SEM004,C
E17741,S0736,C096,SEM007,B
E17742,S0450,C073,SEM007,B-
E17743,S0211,C025,SEM006,F
E17744,S0025,C054,SEM002,B-
E17745,S0402,C134,SEM004,F
E17746,S0043,C001,SEM004,B+
E17747,S0715,C064,SEM002,C+
E17748,S0607,C010,SEM005,B-
E17749,S0086,C078,SEM007,C+
E17750,S0465,C015,SEM007,A-
E17751,S0132,C091,SEM003,B+
E17752,S0181,C074,SEM003,B
E17753,S0159,C018,SEM007,B
E17754,S0841,C052,SEM006,B+
E17755,S0553,C018,SEM001,C+
E17756,S0758,C085,SEM005,B+
E17757,S0001,C031,SEM008,B
E17758,S0637,C142,SEM005,B
E17759,S0688,C067,SEM002,B
E17760,S0639,C011,SEM007,C+
E17761,S0139,C010,SEM004,C
E17762,S0127,C123,SEM004,B
E17763,S0102,C086,SEM005,B+
E17764,S0239,C061,SEM001,B+
E17765,S0923,C023,SEM008,B
E17766,S0110,C118,SEM007,B
E17767,S0498,C018,SEM003,A-
E17768,S0539,C005,SEM002,C-
E17769,S0461,C138,SEM006,A-
E17770,S0347,C021,SEM002,D
E17771,S0395,C072,SEM004,B
E17772,S0621,C103,SEM007,A-
E17773,S0925,C018,SEM008,C+
E17774,S0347,C053,SEM007,B+
E17775,S0283,C041,SEM003,A-
E17776,S0979,C132,SEM005,A
E17777,S0169,C037,SEM007,A
E17778,S0249,C054,SEM003,B
E17779,S0989,C029,SEM006,C
E17780,S0910,C027,SEM008,A-
E17781,S0569,C093,SEM006,B
E17782,S0871,C097,SEM008,B
E17783,S0228,C069,SEM001,A
E17784,S0005,C030,SEM006,D
E17785,S0869,C049,SEM006,B
E17786,S0047,C066,SEM003,B
E17787,S0475,C135,SEM007,D
E17788,S0218,C044,SEM002,B
E17789,S0748,C032,SEM005,B+
E17790,S0754,C056,SEM007,B+
E17791,S0155,C054,SEM008,B-
E17792,S0343,C075,SEM002,B
E17793,S0081,C036,SEM004,C+
E17794,S0963,C045,SEM006,A-
E17795,S0079,C037,SEM002,B
E17796,S0875,C044,SEM006,C
E17797,S0013,C019,SEM006,D
E17798,S0762,C054,SEM003,C
E17799,S0972,C021,SEM002,B
E17800,S0838,C023,SEM004,A-
E17801,S0127,C132,SEM008,B
E17802,S0289,C073,SEM006,C
E17803,S0049,C081,SEM002,B
E17804,S0716,C123,SEM003,C-
E17805,S0349,C122,SEM006,C
E17806,S0636,C092,SEM001,F
E17807,S0484,C015,SEM003,B
E17808,S0557,C024,SEM001,A
E17809,S0450,C080,SEM008,B+
E17810,S0555,C093,SEM006,C+
E17811,S0765,C128,SEM004,F
E17812,S0280,C130,SEM002,C+
E17813,S0925,C037,SEM004,B+
E17814,S0898,C037,SEM007,C
E17815,S0801,C079,SEM002,F
E17816,S0673,C115,SEM008,C
E17817,S0807,C016,SEM004,A-
E17818,S0944,C060,SEM001,B-
E17819,S0243,C112,SEM005,C
E17820,S0887,C099,SEM008,B
E17821,S0435,C114,SEM003,B
E17822,S0788,C090,SEM001,A
E17823,S0171,C065,SEM006,C+
E17824,S0823,C039,SEM004,B
E17825,S0627,C046,SEM004,B
E17826,S0731,C103,SEM008,C
E17827,S0454,C046,SEM008,B
E17828,S0411,C003,SEM005,B+
E17829,S0145,C008,SEM004,A
E17830,S0099,C088,SEM001,A-
E17831,S0478,C081,SEM003,C+
E17832,S0415,C005,SEM004,F
E17833,S0337,C105,SEM002,A
E17834,S0207,C096,SEM003,C
E17835,S0985,C046,SEM008,C
E17836,S0819,C055,SEM004,A
E17837,S0885,C077,SEM003,D
E17838,S0257,C142,SEM005,B-
E17839,S0703,C108,SEM002,B-
E17840,S0575,C026,SEM002,B
E17841,S0946,C012,SEM004,B+
E17842,S0786,C002,SEM005,C+
E17843,S0492,C011,SEM003,A-
E17844,S0187,C058,SEM008,C+
E17845,S0794,C032,SEM002,D
E17846,S0889,C013,SEM006,A-
E17847,S0629,C031,SEM003,D
E17848,S0236,C088,SEM008,A-
E17849,S0197,C012,SEM007,D
E17850,S0982,C028,SEM008,B
E17851,S0986,C004,SEM001,C+
E17852,S0485,C065,SEM008,B+
E17853,S0719,C009,SEM008,B
E17854,S0185,C083,SEM008,C-
E17855,S0444,C014,SEM003,C-
E17856,S0364,C070,SEM007,F
E17857,S0432,C119,SEM005,C+
E17858,S0786,C026,SEM004,A
E17859,S0183,C036,SEM007,B-
E17860,S0730,C004,SEM008,C+
E17861,S0955,C081,SEM007,B+
E17862,S0576,C045,SEM008,B
E17863,S0560,C043,SEM002,B-
E17864,S0951,C101,SEM006,B-
E17865,S0857,C045,SEM007,B+
E17866,S0503,C075,SEM008,B
E17867,S0237,C004,SEM002,C-
E17868,S0208,C082,SEM005,C
E17869,S0406,C013,SEM007,C
E17870,S0632,C070,SEM001,A
E17871,S0312,C127,SEM008,C
E17872,S0529,C020,SEM006,A-
E17873,S0139,C068,SEM005,C-
E17874,S0284,C091,SEM008,C+
E17875,S0109,C104,SEM008,B
E17876,S0273,C063,SEM001,C-
E17877,S0691,C007,SEM008,C
E17878,S0156,C074,SEM002,B-
E17879,S0107,C032,SEM006,B
E17880,S0543,C122,SEM007,B
E17881,S0404,C008,SEM007,A
E17882,S0681,C018,SEM004,A-
E17883,S0915,C063,SEM003,C+
E17884,S0382,C011,SEM003,B
E17885,S0602,C066,SEM002,B
E17886,S0786,C032,SEM004,A-
E17887,S0696,C084,SEM008,B
E17888,S0623,C073,SEM006,B-
E17889,S0850,C032,SEM004,C
E17890,S0977,C128,SEM005,C+
E17891,S0325,C051,SEM005,B+
E17892,S0676,C057,SEM008,B+
E17893,S0315,C063,SEM001,B-
E17894,S0869,C067,SEM004,A
E17895,S0836,C054,SEM008,B+
E17896,S0366,C111,SEM003,B
E17897,S0751,C103,SEM003,B-
E17898,S0986,C069,SEM006,A-
E17899,S0715,C084,SEM008,B-
E17900,S0355,C003,SEM001,C+
E17901,S0225,C015,SEM007,B+
E17902,S0852,C038,SEM007,C-
E17903,S0994,C061,SEM008,C+
E17904,S0945,C023,SEM006,B-
E17905,S0159,C018,SEM001,B
E17906,S0256,C065,SEM005,D
E17907,S0256,C058,SEM008,C+
E17908,S0268,C022,SEM006,A-
E17909,S0565,C086,SEM007,B
E17910,S0184,C013,SEM002,B-
E17911,S0650,C033,SEM007,B
E17912,S0356,C096,SEM001,A-
E17913,S0094,C074,SEM005,B
E17914,S0694,C064,SEM008,A-
E17915,S0466,C071,SEM005,B-
E17916,S0763,C001,SEM002,B+
E17917,S0786,C123,SEM004,A-
E17918,S0588,C058,SEM008,B
E17919,S0006,C072,SEM007,A-
E17920,S0505,C073,SEM001,B+
E17921,S0266,C040,SEM004,B+
E17922,S0096,C028,SEM002,A-
E17923,S0414,C046,SEM004,C+
E17924,S0277,C015,SEM007,B
E17925,S0652,C031,SEM008,A
E17926,S0888,C046,SEM003,B
E17927,S0964,C039,SEM007,C-
E17928,S0325,C004,SEM001,B+
E17929,S0719,C055,SEM001,B+
E17930,S0043,C065,SEM002,A
E17931,S0552,C059,SEM003,A
E17932,S0610,C100,SEM006,B
E17933,S0750,C048,SEM001,A-
E17934,S0738,C011,SEM002,D
E17935,S0305,C124,SEM003,C-
E17936,S0284,C004,SEM006,F
E17937,S0116,C089,SEM007,C+
E17938,S0794,C004,SEM007,A
E17939,S0795,C023,SEM008,B
E17940,S0856,C012,SEM002,B+
E17941,S0590,C042,SEM002,B-
E17942,S0443,C028,SEM002,C
E17943,S0518,C009,SEM007,C
E17944,S0908,C019,SEM005,B-
E17945,S0569,C003,SEM005,D
E17946,S0799,C060,SEM004,B-
E17947,S0380,C056,SEM002,A-
E17948,S0807,C021,SEM007,D
E17949,S0622,C052,SEM001,C-
E17950,S0153,C013,SEM008,B
E17951,S0630,C127,SEM007,C+
E17952,S0516,C106,SEM005,B
E17953,S0313,C028,SEM001,C-
E17954,S0579,C065,SEM003,B
E17955,S0415,C028,SEM003,A-
E17956,S0507,C059,SEM006,B
E17957,S0461,C050,SEM003,A-
E17958,S0279,C031,SEM003,D
E17959,S0656,C043,SEM008,A-
E17960,S0486,C040,SEM004,A-
E17961,S0314,C092,SEM006,C+
E17962,S0302,C047,SEM001,B
E17963,S0046,C131,SEM004,B-
E17964,S0414,C088,SEM005,C+
E17965,S0238,C029,SEM004,B-
E17966,S0224,C048,SEM003,A-
E17967,S0349,C049,SEM008,B
E17968,S0879,C024,SEM008,B
E17969,S0334,C083,SEM008,B
E17970,S0014,C003,SEM004,B
E17971,S0831,C103,SEM003,B+
E17972,S0115,C087,SEM006,B
E17973,S0957,C070,SEM003,F
E17974,S0848,C079,SEM004,C-
E17975,S0210,C081,SEM005,B+
E17976,S0568,C059,SEM002,B+
E17977,S0899,C015,SEM001,A-
E17978,S0624,C142,SEM003,B+
E17979,S0304,C031,SEM006,B
E17980,S0515,C015,SEM001,B-
E17981,S0076,C034,SEM007,A
E17982,S0894,C069,SEM002,B-
E17983,S0693,C001,SEM005,B
E17984,S0270,C068,SEM002,C-
E17985,S0217,C081,SEM001,B+
E17986,S0331,C040,SEM008,B-
E17987,S0937,C039,SEM002,B
E17988,S0122,C124,SEM008,F
E17989,S0927,C085,SEM008,B
E17990,S0414,C038,SEM006,C-
E17991,S0901,C056,SEM008,B
E17992,S0398,C053,SEM004,B
E17993,S0381,C056,SEM002,A
E17994,S0738,C044,SEM007,C-
E17995,S0529,C036,SEM004,B-
E17996,S0323,C052,SEM003,B+
E17997,S0373,C136,SEM005,B-
E17998,S0339,C053,SEM003,C-
E17999,S0844,C078,SEM004,D
E18000,S0956,C026,SEM005,B+
E18001,S0139,C052,SEM005,C+
E18002,S0881,C010,SEM004,C
E18003,S0895,C006,SEM007,F
E18004,S0078,C042,SEM006,B
E18005,S0954,C020,SEM005,C
E18006,S0510,C109,SEM004,C+
E18007,S0311,C119,SEM003,B+
E18008,S0111,C081,SEM001,B-
E18009,S0966,C005,SEM004,A-
E18010,S0557,C057,SEM002,C+
E18011,S0287,C017,SEM004,D
E18012,S0346,C133,SEM003,C+
E18013,S0644,C107,SEM007,C-
E18014,S0747,C018,SEM004,B
E18015,S0623,C080,SEM004,D
E18016,S0900,C031,SEM007,C+
E18017,S0145,C003,SEM001,B
E18018,S0728,C062,SEM005,A-
E18019,S0935,C097,SEM006,C+
E18020,S0249,C028,SEM004,B
E18021,S0536,C042,SEM008,B-
E18022,S0740,C019,SEM005,C+
E18023,S0406,C138,SEM002,A-
E18024,S0385,C120,SEM007,A
E18025,S0866,C018,SEM006,C-
E18026,S0475,C004,SEM003,B-
E18027,S0611,C085,SEM002,A
E18028,S0505,C011,SEM003,C+
E18029,S0782,C020,SEM005,A
E18030,S0164,C123,SEM003,D
E18031,S0887,C023,SEM007,A
E18032,S0459,C096,SEM006,C
E18033,S0679,C062,SEM001,B-
E18034,S0466,C036,SEM002,B
E18035,S0691,C030,SEM002,B
E18036,S0741,C032,SEM001,C-
E18037,S0319,C116,SEM003,B-
E18038,S0115,C043,SEM003,B
E18039,S0572,C022,SEM007,B
E18040,S0136,C147,SEM003,B
E18041,S0500,C033,SEM002,B-
E18042,S0551,C085,SEM006,B
E18043,S0934,C025,SEM003,A
E18044,S0904,C053,SEM004,A
E18045,S0611,C051,SEM008,B-
E18046,S0361,C056,SEM005,B
E18047,S0852,C101,SEM006,B-
E18048,S0732,C046,SEM008,A
E18049,S0660,C018,SEM001,B-
E18050,S0804,C020,SEM006,A
E18051,S0666,C031,SEM007,B-
E18052,S0559,C124,SEM002,B+
E18053,S0350,C080,SEM008,B-
E18054,S0392,C116,SEM001,B
E18055,S0352,C109,SEM007,C+
E18056,S0055,C098,SEM003,B+
E18057,S0006,C047,SEM004,A-
E18058,S0655,C007,SEM004,D
E18059,S0721,C094,SEM001,B
E18060,S0156,C085,SEM004,C+
E18061,S0548,C040,SEM003,B+
E18062,S0618,C047,SEM002,B-
E18063,S0745,C099,SEM007,A
E18064,S0714,C073,SEM007,B+
E18065,S0912,C029,SEM002,B
E18066,S0207,C022,SEM001,B+
E18067,S0224,C027,SEM008,B
E18068,S0346,C083,SEM005,A-
E18069,S0360,C061,SEM005,A
E18070,S0959,C117,SEM006,A-
E18071,S0653,C009,SEM005,A
E18072,S0858,C051,SEM007,B-
E18073,S0520,C074,SEM007,C
E18074,S0274,C098,SEM001,A
E18075,S0009,C111,SEM003,A-
E18076,S0187,C046,SEM003,C-
E18077,S0515,C019,SEM003,B+
E18078,S0941,C063,SEM007,B+
E18079,S0642,C082,SEM007,B-
E18080,S0344,C082,SEM002,A
E18081,S0647,C071,SEM004,C
E18082,S0777,C072,SEM004,B-
E18083,S0328,C035,SEM008,B
E18084,S0704,C040,SEM005,A-
E18085,S0375,C088,SEM005,B+
E18086,S0932,C049,SEM005,B-
E18087,S0044,C030,SEM001,A-
E18088,S0512,C038,SEM007,F
E18089,S0986,C080,SEM008,B
E18090,S0809,C056,SEM005,B+
E18091,S0053,C082,SEM001,A-
E18092,S0451,C137,SEM005,B-
E18093,S0834,C027,SEM006,B-
E18094,S0422,C005,SEM002,B
E18095,S0170,C023,SEM005,D
E18096,S0039,C112,SEM001,D
E18097,S0615,C049,SEM006,A-
E18098,S0358,C020,SEM006,B+
E18099,S0942,C067,SEM008,B+
E18100,S0760,C064,SEM007,B-
E18101,S0445,C015,SEM002,B
E18102,S0309,C031,SEM003,A
E18103,S0402,C026,SEM003,C
E18104,S0979,C089,SEM001,B+
E18105,S0808,C036,SEM008,A-
E18106,S0761,C027,SEM003,C-
E18107,S0032,C026,SEM001,B
E18108,S0023,C013,SEM001,C
E18109,S0950,C007,SEM008,B+
E18110,S0674,C027,SEM008,B-
E18111,S0832,C018,SEM005,A
E18112,S0048,C032,SEM004,C+
E18113,S0167,C004,SEM001,A-
E18114,S0795,C075,SEM008,B+
E18115,S0610,C016,SEM004,B
E18116,S0484,C004,SEM001,B+
E18117,S0729,C069,SEM006,A-
E18118,S0950,C113,SEM007,B+
E18119,S0199,C054,SEM004,F
E18120,S0880,C014,SEM008,B+
E18121,S0502,C011,SEM008,A-
E18122,S0987,C008,SEM001,B-
E18123,S0955,C126,SEM002,B-
E18124,S0628,C030,SEM002,C+
E18125,S0043,C072,SEM004,B+
E18126,S0911,C064,SEM008,B-
E18127,S0205,C012,SEM003,A
E18128,S0251,C076,SEM003,A-
E18129,S0137,C038,SEM005,C-
E18130,S0324,C054,SEM003,B
E18131,S0550,C103,SEM007,D
E18132,S0974,C041,SEM005,A
E18133,S0043,C141,SEM007,B+
E18134,S0119,C010,SEM005,C+
E18135,S0453,C101,SEM008,C-
E18136,S0352,C017,SEM007,B
E18137,S0742,C005,SEM003,B
E18138,S0772,C070,SEM004,B+
E18139,S0239,C058,SEM006,B
E18140,S0515,C108,SEM002,C+
E18141,S0190,C021,SEM008,B-
E18142,S0828,C048,SEM001,B+
E18143,S0888,C113,SEM008,D
E18144,S0638,C036,SEM002,B
E18145,S0991,C004,SEM003,C
E18146,S0581,C069,SEM006,B+
E18147,S0585,C023,SEM008,C+
E18148,S0716,C087,SEM006,A-
E18149,S0471,C082,SEM002,B-
E18150,S0649,C016,SEM004,A
E18151,S0381,C041,SEM004,A-
E18152,S0793,C115,SEM005,A-
E18153,S0999,C015,SEM002,B-
E18154,S0433,C050,SEM005,C+
E18155,S0083,C122,SEM001,B+
E18156,S0703,C015,SEM001,D
E18157,S0256,C059,SEM006,B+
E18158,S0984,C051,SEM006,C+
E18159,S0666,C057,SEM005,F
E18160,S0709,C008,SEM003,B+
E18161,S0484,C110,SEM003,B-
E18162,S0197,C024,SEM007,A
E18163,S0145,C050,SEM002,B+
E18164,S0423,C094,SEM007,B
E18165,S0158,C091,SEM003,A
E18166,S0113,C004,SEM003,B
E18167,S0444,C058,SEM006,A-
E18168,S0164,C023,SEM002,A-
E18169,S0513,C092,SEM008,B+
E18170,S0448,C033,SEM001,B+
E18171,S0750,C081,SEM005,B
E18172,S0282,C008,SEM007,D
E18173,S0265,C003,SEM001,B
E18174,S0688,C012,SEM008,C
E18175,S0052,C114,SEM001,A
E18176,S0720,C075,SEM004,B-
E18177,S0665,C006,SEM004,C+
E18178,S0448,C025,SEM007,A
E18179,S0965,C006,SEM008,B-
E18180,S0043,C027,SEM004,A-
E18181,S0864,C065,SEM007,B
E18182,S0116,C062,SEM005,B
E18183,S0056,C064,SEM008,B+
E18184,S0334,C031,SEM004,B
E18185,S0995,C097,SEM005,B
E18186,S0859,C045,SEM001,B+
E18187,S0473,C048,SEM004,B
E18188,S0549,C025,SEM007,F
E18189,S0367,C040,SEM008,A-
E18190,S0610,C076,SEM008,A
E18191,S0244,C044,SEM005,C
E18192,S0485,C010,SEM004,C
E18193,S0781,C107,SEM007,A-
E18194,S0563,C011,SEM003,D
E18195,S0822,C005,SEM006,B
E18196,S0254,C023,SEM006,B
E18197,S0089,C010,SEM001,C+
E18198,S0488,C041,SEM008,C-
E18199,S0010,C003,SEM003,A-
E18200,S0398,C004,SEM002,C
E18201,S0929,C078,SEM004,D
E18202,S0613,C052,SEM004,B
E18203,S0363,C104,SEM001,B
E18204,S0011,C049,SEM005,B+
E18205,S0362,C002,SEM001,F
E18206,S0687,C078,SEM002,C
E18207,S0436,C076,SEM008,A-
E18208,S0984,C004,SEM007,B
E18209,S0849,C059,SEM008,B-
E18210,S0415,C013,SEM005,A-
E18211,S0944,C001,SEM002,B+
E18212,S0747,C072,SEM006,B+
E18213,S0069,C081,SEM008,C
E18214,S0701,C130,SEM007,B
E18215,S0694,C035,SEM002,B+
E18216,S0935,C027,SEM004,C
E18217,S0590,C045,SEM001,B+
E18218,S0638,C067,SEM004,A-
E18219,S0775,C026,SEM005,B+
E18220,S0989,C009,SEM003,B-
E18221,S0150,C079,SEM006,C+
E18222,S0865,C024,SEM006,C
E18223,S0654,C068,SEM002,C+
E18224,S0401,C004,SEM001,B
E18225,S0647,C009,SEM005,B+
E18226,S0203,C024,SEM007,B-
E18227,S0686,C002,SEM006,C
E18228,S0881,C006,SEM003,B
E18229,S0047,C008,SEM004,A-
E18230,S0183,C060,SEM003,B-
E18231,S0304,C020,SEM001,B-
E18232,S0947,C031,SEM006,D
E18233,S0925,C079,SEM005,C
E18234,S0977,C032,SEM005,C
E18235,S0412,C012,SEM005,C+
E18236,S0532,C049,SEM001,B-
E18237,S0921,C015,SEM002,B-
E18238,S0929,C090,SEM002,B-
E18239,S0372,C067,SEM008,B+
E18240,S0408,C088,SEM008,D
E18241,S0803,C058,SEM004,B+
E18242,S0835,C080,SEM005,B+
E18243,S0574,C001,SEM001,B
E18244,S0131,C048,SEM005,B+
E18245,S0447,C040,SEM004,A
E18246,S0520,C007,SEM005,A-
E18247,S0664,C036,SEM001,C-
E18248,S0654,C045,SEM002,C+
E18249,S0756,C049,SEM006,C+
E18250,S0050,C104,SEM008,A-
E18251,S0897,C019,SEM008,B-
E18252,S0593,C003,SEM004,B-
E18253,S0764,C093,SEM003,B+
E18254,S0498,C035,SEM001,B+
E18255,S0069,C095,SEM005,A-
E18256,S0834,C074,SEM001,B
E18257,S0962,C085,SEM004,F
E18258,S0225,C010,SEM005,B
E18259,S0965,C035,SEM008,A
E18260,S0469,C081,SEM007,C+
E18261,S0332,C025,SEM003,B
E18262,S0096,C072,SEM004,A-
E18263,S0759,C001,SEM004,A-
E18264,S0590,C056,SEM004,B+
E18265,S0234,C006,SEM004,B-
E18266,S0703,C012,SEM004,B-
E18267,S0585,C055,SEM003,B+
E18268,S0195,C081,SEM007,B
E18269,S0941,C020,SEM002,A
E18270,S0417,C056,SEM007,A-
E18271,S0086,C007,SEM005,A-
E18272,S0143,C034,SEM001,C-
E18273,S0029,C028,SEM004,B-
E18274,S0009,C036,SEM003,A-
E18275,S0119,C055,SEM005,D
E18276,S0076,C006,SEM001,B-
E18277,S0477,C065,SEM003,B
E18278,S0383,C127,SEM004,B
E18279,S0297,C012,SEM007,B+
E18280,S0769,C070,SEM004,B
E18281,S0084,C038,SEM001,B+
E18282,S0117,C034,SEM001,B
E18283,S0697,C070,SEM005,A-
E18284,S0199,C020,SEM002,B
E18285,S0616,C069,SEM008,B
E18286,S0410,C043,SEM008,B+
E18287,S0688,C057,SEM004,B
E18288,S0719,C130,SEM008,B
E18289,S0282,C005,SEM005,C-
E18290,S0453,C084,SEM005,C+
E18291,S0429,C095,SEM005,B
E18292,S0176,C083,SEM008,C-
E18293,S0086,C107,SEM004,D
E18294,S0908,C071,SEM001,D
E18295,S0740,C004,SEM001,B-
E18296,S0289,C053,SEM005,B
E18297,S0318,C007,SEM004,A
E18298,S0071,C014,SEM007,C+
E18299,S0761,C090,SEM001,B+
E18300,S0059,C005,SEM002,B+
E18301,S0009,C061,SEM001,C-
E18302,S0254,C103,SEM004,C
E18303,S0992,C041,SEM007,A
E18304,S0541,C140,SEM008,B
E18305,S0612,C011,SEM006,A
E18306,S0172,C034,SEM004,C+
E18307,S0720,C008,SEM001,A-
E18308,S0159,C066,SEM005,B-
E18309,S0322,C086,SEM005,B
E18310,S0483,C098,SEM007,F
E18311,S0918,C029,SEM001,B
E18312,S0665,C133,SEM004,C+
E18313,S0957,C033,SEM002,A-
E18314,S0054,C009,SEM001,B
E18315,S0612,C093,SEM004,A-
E18316,S0332,C065,SEM003,A
E18317,S0141,C044,SEM001,C-
E18318,S0551,C111,SEM005,B
E18319,S0671,C035,SEM006,A-
E18320,S0212,C071,SEM006,B
E18321,S0365,C028,SEM002,C
E18322,S0953,C147,SEM002,B-
E18323,S0655,C009,SEM006,F
E18324,S0654,C070,SEM008,A-
E18325,S0376,C120,SEM004,A-
E18326,S0126,C053,SEM008,A-
E18327,S0533,C108,SEM006,B
E18328,S0122,C056,SEM001,B
E18329,S0644,C043,SEM002,B-
E18330,S0297,C094,SEM007,B
E18331,S0555,C013,SEM007,C
E18332,S0726,C074,SEM004,B+
E18333,S0246,C059,SEM006,B+
E18334,S0023,C059,SEM001,B
E18335,S0279,C069,SEM004,A
E18336,S0531,C068,SEM001,C+
E18337,S0785,C036,SEM001,B
E18338,S0253,C068,SEM007,C
E18339,S0083,C081,SEM007,B
E18340,S0956,C013,SEM007,B+
E18341,S0974,C044,SEM008,C
